path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_144.45.wav,American Robin,Turdus migratorius,3,5,0.7836124300956726
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_15.750000000000002.wav,American Robin,Turdus migratorius,0,3,0.6973989009857178
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_150.15.wav,American Robin,Turdus migratorius,0,3,0.3753450810909271
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_154.15.wav,American Robin,Turdus migratorius,0,3,0.8929727077484131
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_158.35.wav,American Robin,Turdus migratorius,0,3,0.44037726521492004
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_165.35.wav,Pacific Wren,Troglodytes pacificus,0,3,0.9942989349365234
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_170.25.wav,Pacific Wren,Troglodytes pacificus,0,3,0.9877806901931763
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_175.15.wav,American Robin,Turdus migratorius,0,3,0.30912020802497864
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_179.15.wav,Pacific Wren,Troglodytes pacificus,3,6,0.9519803524017334
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_186.15.wav,Pacific Wren,Troglodytes pacificus,3,6,0.2535454332828522
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_19.35.wav,American Robin,Turdus migratorius,0,3,0.3431952893733978
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_192.15.wav,Pacific Wren,Troglodytes pacificus,0,3,0.9409629106521606
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_196.75.wav,Pacific Wren,Troglodytes pacificus,0,3,0.8499090075492859
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_214.45.wav,Pacific Wren,Troglodytes pacificus,0,3,0.8068593740463257
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_224.55.wav,Pacific Wren,Troglodytes pacificus,3,6,0.8968124389648438
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210422_061700_23.25.wav,American Robin,Turdus migratorius,6,8,0.890938401222229
