path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_46.550000000000004.wav,Verdin,Auriparus flaviceps,3,5,0.37835693359375
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_53.65.wav,Verdin,Auriparus flaviceps,3,4,0.6875489950180054
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_58.25.wav,Verdin,Auriparus flaviceps,6,8,0.40482425689697266
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_6.950000000000003.wav,Verdin,Auriparus flaviceps,0,3,0.849270761013031
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_71.05.wav,Verdin,Auriparus flaviceps,0,3,0.36714255809783936
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_78.75.wav,Verdin,Auriparus flaviceps,3,5,0.30342230200767517
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210419_075500_83.75.wav,Verdin,Auriparus flaviceps,3,5,0.296453058719635
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_103.55.wav,Verdin,Auriparus flaviceps,6,7,0.5346637964248657
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_14.15.wav,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,3,0.4111558794975281
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_145.15.wav,Verdin,Auriparus flaviceps,3,5,0.2779068350791931
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_153.65.wav,Verdin,Auriparus flaviceps,6,7,0.3563084304332733
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_161.15.wav,Verdin,Auriparus flaviceps,0,2,0.3315674960613251
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_163.65.wav,Verdin,Auriparus flaviceps,3,4,0.36515340209007263
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_39.550000000000004.wav,Bank Swallow,Riparia riparia,0,3,0.2983558475971222
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_5.950000000000003.wav,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,3,0.43093428015708923
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210420_075500_83.75.wav,Verdin,Auriparus flaviceps,3,5,0.4737933576107025
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210421_075500_100.05.wav,White-crowned Sparrow,Zonotrichia leucophrys,3,5,0.31747281551361084
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210421_075500_131.45.wav,Verdin,Auriparus flaviceps,3,5,0.3854354918003082
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_106.55.wav,Verdin,Auriparus flaviceps,0,1,0.3557831346988678
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_108.25.wav,Verdin,Auriparus flaviceps,6,8,0.5990362763404846
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_130.85.wav,American Pipit,Anthus rubescens,3,5,0.2726309895515442
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_149.05.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.5189214944839478
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_15.550000000000002.wav,Verdin,Auriparus flaviceps,3,4,0.4931761622428894
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_159.05.wav,Verdin,Auriparus flaviceps,3,5,0.6791746020317078
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_164.75.wav,Verdin,Auriparus flaviceps,3,5,0.45458415150642395
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_170.35.wav,Verdin,Auriparus flaviceps,0,3,0.8036492466926575
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_173.55.wav,Verdin,Auriparus flaviceps,0,3,0.7544399499893188
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_181.05.wav,Verdin,Auriparus flaviceps,0,3,0.6071096062660217
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_185.05.wav,Verdin,Auriparus flaviceps,0,3,0.5660122036933899
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_189.15.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.49698689579963684
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_196.85.wav,Lucy's Warbler,Leiothlypis luciae,0,1,0.5893598198890686
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_198.45.wav,Verdin,Auriparus flaviceps,0,3,0.310741126537323
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_219.55.wav,Orange-crowned Warbler,Leiothlypis celata,0,3,0.38288235664367676
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_223.25.wav,Orange-crowned Warbler,Leiothlypis celata,3,6,0.6471688747406006
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_230.45.wav,Orange-crowned Warbler,Leiothlypis celata,0,3,0.30915001034736633
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_238.25.wav,Orange-crowned Warbler,Leiothlypis celata,0,3,0.6063352823257446
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_56.75.wav,Verdin,Auriparus flaviceps,0,3,0.5200785398483276
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_61.35.wav,Verdin,Auriparus flaviceps,0,2,0.515998363494873
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_63.75.wav,Verdin,Auriparus flaviceps,0,3,0.4475632309913635
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_69.65.wav,Verdin,Auriparus flaviceps,0,3,0.593189537525177
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_75.55.wav,Verdin,Auriparus flaviceps,3,5,0.8053429126739502
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_80.85000000000001.wav,Verdin,Auriparus flaviceps,0,3,0.25697046518325806
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_84.15.wav,Verdin,Auriparus flaviceps,0,3,0.42877763509750366
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_88.25.wav,Verdin,Auriparus flaviceps,3,5,0.5582823753356934
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_93.25.wav,Verdin,Auriparus flaviceps,0,3,0.4969625174999237
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210422_075500_99.75.wav,Verdin,Auriparus flaviceps,0,3,0.5563932061195374
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_114.55.wav,Verdin,Auriparus flaviceps,3,5,0.7351143956184387
D:/uwin_sounds/split_audio\PHAZ\Jesse_-_01_PHAZ_V01\20210423_075500_130.55.wav,Verdin,Auriparus flaviceps,0,2,0.33530959486961365
