path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_11.950000000000003.wav,Eastern Phoebe,Sayornis phoebe,3,4,0.3598501682281494
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_148.75.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.33946603536605835
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_153.75.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.28695207834243774
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_176.45.wav,Eastern Phoebe,Sayornis phoebe,0,2,0.5495517253875732
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_186.35.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.6151815056800842
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_220.75.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.5173348784446716
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_30.650000000000002.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.4316384196281433
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210504_063000_37.050000000000004.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.7482763528823853
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_10.150000000000002.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.549363911151886
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_113.25.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.3822243809700012
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_15.950000000000003.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.4384005069732666
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_173.65.wav,Eastern Phoebe,Sayornis phoebe,3,6,0.326137512922287
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_24.25.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.4551291763782501
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_240.55.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.49306362867355347
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_269.55.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.7622978091239929
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_285.15.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.5544654726982117
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_291.15.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.3923364579677582
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_295.15.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.6277257204055786
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_56.95.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.3065917193889618
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_90.85000000000001.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.4881363809108734
D:/uwin_sounds/split_audio\ATGA\Druid_Hills_GC\20210505_063000_98.35.wav,Eastern Phoebe,Sayornis phoebe,3,6,0.2587517499923706
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210504_063000_109.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.37659889459609985
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210504_063000_3.6500000000000004.wav,Kentucky Warbler,Geothlypis formosa,3,6,0.3299819827079773
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210504_063000_38.75.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.432881623506546
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210504_063000_75.45.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.25040358304977417
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_15.250000000000002.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4077380299568176
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_200.25.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.5879726409912109
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_208.35.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.358700156211853
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_252.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.27137303352355957
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_27.150000000000002.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.4431845545768738
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210505_063000_76.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3577788174152374
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_113.35.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.31997281312942505
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_175.15.wav,Kentucky Warbler,Geothlypis formosa,0,3,0.3376530110836029
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_236.05.wav,Carolina Wren,Thryothorus ludovicianus,3,5,0.6453870534896851
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_241.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9371358752250671
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_247.15.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.990789532661438
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_250.75.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.987667977809906
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_254.85.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.894952118396759
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_263.45.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9643378257751465
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_270.15.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.44824033975601196
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_274.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.7289462685585022
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_278.95.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.7606959939002991
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_284.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9308065176010132
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_291.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.5793340802192688
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_298.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9639819860458374
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_44.95.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.36311131715774536
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_48.45.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.6834191679954529
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210507_063000_89.55.wav,Carolina Chickadee,Poecile carolinensis,6,7,0.3172461986541748
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_0.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3029405474662781
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_101.95.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.5713141560554504
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_11.450000000000003.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3141130208969116
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_123.45.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3075311481952667
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_131.95000000000002.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4817137122154236
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_135.05.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.47074493765830994
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_148.55.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.35346779227256775
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_160.15.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4985204041004181
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_163.45.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3686735928058624
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_18.75.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.5636447072029114
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_213.25.wav,Tufted Titmouse,Baeolophus bicolor,6,8,0.2690933644771576
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_221.65.wav,Tufted Titmouse,Baeolophus bicolor,3,4,0.26111170649528503
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_228.75.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.36025330424308777
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_236.85.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4548627436161041
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_244.85.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4442446231842041
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_248.45.wav,Tufted Titmouse,Baeolophus bicolor,6,8,0.6429281830787659
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_25.35.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.7084912061691284
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_256.85.wav,Tufted Titmouse,Baeolophus bicolor,0,1,0.2673071622848511
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_258.75.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.6661611795425415
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_266.25.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.6893912553787231
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_269.95.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3447016477584839
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_276.95.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.35543641448020935
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_28.55.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.41097885370254517
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_285.75.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.4856673777103424
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_289.55.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.686881959438324
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_296.55.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.5105474591255188
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_33.55.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.5800658464431763
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_5.150000000000002.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.525307834148407
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_50.95.wav,Tufted Titmouse,Baeolophus bicolor,0,2,0.5376536250114441
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_53.75.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.26380714774131775
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_59.95.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3876461982727051
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_71.35000000000001.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.34123075008392334
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_79.75.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.6090216636657715
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210508_063000_89.55.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3393535912036896
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210509_063000_10.750000000000002.wav,Fish Crow,Corvus ossifragus,3,6,0.4107852280139923
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210509_063000_138.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.36248326301574707
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210509_063000_148.35.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.5201274156570435
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210509_063000_43.85.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.2658904492855072
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210510_063000_100.75.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.26061224937438965
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210510_063000_119.15.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.5541139841079712
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210510_063000_129.65.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.42037472128868103
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_107.15.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6024666428565979
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_114.95.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.57248455286026
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_118.35.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.7459877729415894
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_129.05.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.5633517503738403
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_136.05.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.6341855525970459
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_144.65.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6181462407112122
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_153.25.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6068302392959595
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_174.65.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.8008816242218018
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_181.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6943300366401672
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_186.95000000000002.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8979067802429199
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_190.15.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8195781111717224
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_195.45.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.7333464622497559
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_201.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6538330316543579
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_206.25.wav,Carolina Wren,Thryothorus ludovicianus,0,2,0.8289535641670227
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_209.05.wav,Carolina Wren,Thryothorus ludovicianus,3,5,0.3558720052242279
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_220.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3488120138645172
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_225.75.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3365652561187744
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_230.55.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.7031430006027222
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_239.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6155522465705872
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_245.95.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.793963611125946
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_250.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.49872225522994995
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_254.55.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6895870566368103
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_258.55.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6507695317268372
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_263.45.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.7190578579902649
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_269.45.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3353143632411957
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_284.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.41251054406166077
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_291.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3002033829689026
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_295.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.41632404923439026
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_31.85.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.319227933883667
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_80.75.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.31206318736076355
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_86.45.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.34221285581588745
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_89.45.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6465073227882385
D:/uwin_sounds/split_audio\ATGA\Hahn_Woods\20210511_063000_98.25.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6083968877792358
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_070000_23.25.wav,Brown-headed Nuthatch,Sitta pusilla,0,3,0.49304983019828796
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_070515_16.750000000000004.wav,Northern Cardinal,Cardinalis cardinalis,0,2,0.5268441438674927
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_070515_18.75.wav,Carolina Chickadee,Poecile carolinensis,3,6,0.4060572683811188
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_070515_9.25.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.8224785327911377
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_071030_0.wav,Fish Crow,Corvus ossifragus,3,6,0.3143855631351471
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_071030_12.150000000000004.wav,Fish Crow,Corvus ossifragus,0,3,0.7249788045883179
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_071030_18.55.wav,Fish Crow,Corvus ossifragus,3,6,0.7411268949508667
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_071030_6.150000000000002.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.38506951928138733
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_073020_8.75.wav,Eastern Phoebe,Sayornis phoebe,3,6,0.25525370240211487
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_073535_24.25.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.7032540440559387
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_073535_8.25.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.48494651913642883
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_074050_13.950000000000001.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.48215728998184204
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080005_0.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.9443949460983276
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080005_10.350000000000001.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.2548316717147827
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080005_15.450000000000003.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.8174222111701965
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080005_21.35.wav,Ruby-crowned Kinglet,Corthylio calendula,0,3,0.3579793870449066
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080005_4.950000000000001.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.6223981380462646
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080520_0.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3775186538696289
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080520_6.250000000000003.wav,Ruby-crowned Kinglet,Corthylio calendula,0,3,0.4614415168762207
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_080520_9.350000000000001.wav,Blue-gray Gnatcatcher,Polioptila caerulea,0,3,0.2524753212928772
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_0.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.6898844242095947
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_11.950000000000003.wav,Eastern Phoebe,Sayornis phoebe,0,2,0.32185596227645874
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_14.750000000000002.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.6325609087944031
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_20.450000000000003.wav,Eastern Phoebe,Sayornis phoebe,3,5,0.7463008165359497
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_25.55.wav,Eastern Phoebe,Sayornis phoebe,0,3,0.34485241770744324
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_081035_5.650000000000002.wav,Eastern Phoebe,Sayornis phoebe,3,6,0.2868315279483795
D:/uwin_sounds/split_audio\ATGA\herbert_taylor_park\20210402_082950_23.25.wav,Ruby-crowned Kinglet,Corthylio calendula,3,6,0.5213245749473572
D:/uwin_sounds/split_audio\ATGA\Morningside\20210505_063000_19.150000000000002.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.5006309747695923
D:/uwin_sounds/split_audio\ATGA\Morningside\20210505_063000_25.450000000000003.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.2802533209323883
D:/uwin_sounds/split_audio\ATGA\Morningside\20210505_063000_275.85.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.4052603542804718
D:/uwin_sounds/split_audio\ATGA\Morningside\20210505_063000_53.25.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.4238021671772003
D:/uwin_sounds/split_audio\ATGA\Morningside\20210505_063000_62.050000000000004.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.3133833408355713
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_116.65.wav,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0,3,0.2677086889743805
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_189.65.wav,Swainson's Warbler,Limnothlypis swainsonii,3,6,0.2540263831615448
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_228.25.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.7259910106658936
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_236.15.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.4757901132106781
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_240.55.wav,Northern Cardinal,Cardinalis cardinalis,3,5,0.9252399206161499
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_246.45.wav,Northern Cardinal,Cardinalis cardinalis,0,2,0.8843625783920288
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_248.45.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.8569873571395874
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_273.85.wav,Eastern Towhee,Pipilo erythrophthalmus,3,6,0.2554267644882202
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_279.85.wav,Eastern Towhee,Pipilo erythrophthalmus,3,6,0.4893079698085785
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_294.65.wav,Eastern Towhee,Pipilo erythrophthalmus,0,3,0.27703380584716797
D:/uwin_sounds/split_audio\ATGA\Morningside\20210506_063000_90.35000000000001.wav,Swainson's Warbler,Limnothlypis swainsonii,0,3,0.27179157733917236
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_110.15.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.3059324324131012
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_118.25.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.3668653964996338
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_14.55.wav,Rose-breasted Grosbeak,Pheucticus ludovicianus,3,6,0.3057940602302551
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_143.25.wav,Brown Thrasher,Toxostoma rufum,3,6,0.42330145835876465
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_171.95000000000002.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.2966483235359192
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_193.65.wav,Northern Cardinal,Cardinalis cardinalis,3,6,0.4771966338157654
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_199.85.wav,Northern Cardinal,Cardinalis cardinalis,0,3,0.6778253316879272
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_21.450000000000003.wav,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,2,0.40495723485946655
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_23.65.wav,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,3,0.7670936584472656
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_249.95.wav,Tufted Titmouse,Baeolophus bicolor,3,5,0.305743008852005
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_266.45.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.26141244173049927
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_270.15.wav,Tufted Titmouse,Baeolophus bicolor,3,6,0.32734155654907227
D:/uwin_sounds/split_audio\ATGA\Morningside\20210507_063000_276.25.wav,Tufted Titmouse,Baeolophus bicolor,0,3,0.25682321190834045
