path,mean_dB
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_270.45.wav,95.16410514
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_276.35.wav,90.23601435
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_278.45.wav,95.60556944
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_28.35.wav,95.78414846
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_283.95.wav,95.14643594
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_289.45.wav,97.52917684
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_296.75.wav,91.73576577
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_299.65.wav,96.80910233
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_35.45.wav,94.23507229
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_40.25.wav,92.38630839
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_43.75.wav,93.54668017
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_48.25.wav,96.87519899
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_57.050000000000004.wav,87.77431151
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_58.25.wav,94.60802638
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_6.450000000000003.wav,94.39748998
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_64.25.wav,95.73397466
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_68.25.wav,96.26867723
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_75.45.wav,93.50047033
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_79.15.wav,95.84668057
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_85.25.wav,95.57959474
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_90.55.wav,95.79599776
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210408_060000_96.35000000000001.wav,94.79087305
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_0.wav,104.6725782
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_104.65.wav,101.9083805
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_108.65.wav,103.0033095
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_113.75.wav,104.115114
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_120.25.wav,103.9304227
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_126.25.wav,101.3950211
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_129.55.wav,102.573356
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_133.75.wav,103.0541774
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_138.25.wav,106.4270761
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_14.450000000000001.wav,103.7530833
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_145.95.wav,105.0541725
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_151.25.wav,104.9260152
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_154.95.wav,103.9805251
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_159.85.wav,103.4727629
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_164.65.wav,104.1776095
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_169.65.wav,103.8854772
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_175.25.wav,101.5681374
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_178.55.wav,105.782979
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_184.85.wav,105.0530836
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_19.85.wav,103.9958458
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_190.85.wav,101.8406453
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_194.25.wav,104.8398618
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_201.15.wav,102.6796501
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_205.75.wav,103.7022738
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_211.35.wav,101.5094117
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_214.65.wav,104.9210829
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_221.05.wav,105.4038685
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_226.55.wav,104.7869884
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_231.95000000000002.wav,103.2161675
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_236.55.wav,102.4402535
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_241.05.wav,103.7697629
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_246.95000000000002.wav,102.2065118
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_25.85.wav,101.5499642
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_251.25.wav,99.5826476
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_253.45.wav,103.1010447
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_258.75.wav,104.405967
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_266.15.wav,98.98513029
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_268.35.wav,103.0340921
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_273.75.wav,104.4313441
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_281.05.wav,102.7284293
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_286.15.wav,100.5310955
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_289.05.wav,103.4274489
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_29.450000000000003.wav,102.0198109
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_294.45.wav,101.8831845
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_298.25.wav,103.1601098
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_33.45.wav,102.9112106
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_38.55.wav,104.3057476
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_44.75.wav,103.9764254
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_50.45.wav,102.0092712
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_54.550000000000004.wav,102.6941505
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_59.35.wav,104.3263874
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_6.150000000000002.wav,101.8429535
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_66.45.wav,102.0715222
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_70.65.wav,100.0100658
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_73.25.wav,103.7051468
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_79.25.wav,102.8947061
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_8.950000000000001.wav,104.6086705
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_84.05.wav,104.1434772
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_90.25.wav,102.3311746
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_94.45.wav,102.4677332
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210409_060000_99.05.wav,103.4700579
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_0.wav,94.05994535
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_10.250000000000002.wav,95.59028548
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_104.95.wav,95.17697065
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_110.65.wav,95.31912965
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_116.45.wav,93.42199121
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_119.95.wav,94.84507751
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_124.95.wav,96.26355795
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_131.95000000000002.wav,90.79170833
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_134.05.wav,97.07695566
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_142.15.wav,93.8562007
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_145.95.wav,95.77424554
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_151.75.wav,92.3355196
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_154.35.wav,95.95662311
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_159.75.wav,96.74170563
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_16.750000000000004.wav,91.20060073
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_166.45.wav,94.95903751
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_170.95.wav,96.15692108
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_176.85.wav,92.08667912
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_179.25.wav,96.69298989
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_18.95.wav,95.41275984
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_186.35.wav,92.29625572
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_189.25.wav,95.84036426
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_196.05.wav,94.18988835
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_200.55.wav,92.06827805
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_203.45.wav,96.5024463
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_210.95.wav,92.50001415
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_214.05.wav,93.83401967
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_218.25.wav,96.34390669
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_225.55.wav,95.00600563
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_230.95.wav,92.72702279
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_233.85.wav,95.09768478
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_239.55.wav,93.52410054
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_243.45.wav,96.21100637
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_25.150000000000002.wav,93.77263846
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_250.45.wav,93.0283325
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_253.65.wav,95.61722732
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_259.65.wav,93.68116688
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_263.25.wav,97.36756462
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_271.45.wav,91.00237883
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_273.65.wav,95.71494759
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_279.55.wav,94.90430705
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_284.45.wav,95.91672588
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_29.55.wav,95.4456315
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_290.85.wav,95.66479078
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_297.15.wav,93.91450098
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_35.650000000000006.wav,93.72939238
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_39.75.wav,95.06044983
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_4.650000000000001.wav,94.89747106
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_45.650000000000006.wav,92.34592137
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_48.85.wav,96.65546751
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_57.050000000000004.wav,93.72590869
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_61.45.wav,93.25843292
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_65.25.wav,95.71301187
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_71.65.wav,91.5812543
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_74.35.wav,95.71137281
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_80.85000000000001.wav,91.62027371
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_83.45.wav,95.94939149
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_90.25.wav,95.33419611
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_96.25.wav,92.29936704
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210410_060000_99.15.wav,95.23528696
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_0.wav,97.64837832
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_106.25.wav,98.56863684
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_110.05.wav,98.74327188
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_113.45.wav,102.95776
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_121.85000000000001.wav,96.51711009
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_123.85.wav,99.28886252
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_128.75.wav,100.2010651
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_134.55.wav,100.7508691
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_140.45.wav,100.7222461
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_146.65.wav,96.36164276
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_148.95.wav,99.49809197
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_153.75.wav,103.4816454
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_160.55.wav,98.31388353
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_163.55.wav,102.5904501
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_17.150000000000002.wav,99.55067187
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_170.85.wav,98.57146173
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_173.55.wav,104.2478096
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_181.75.wav,97.12355062
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_183.75.wav,101.5979554
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_190.65.wav,96.96238048
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_193.35.wav,102.7889703
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_202.15.wav,99.09732855
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_206.95000000000002.wav,93.82206251
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_208.35.wav,99.7473552
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_21.750000000000004.wav,98.77165805
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_213.45.wav,102.0087021
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_221.95000000000002.wav,94.10195919
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_223.25.wav,100.9023933
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_229.95.wav,99.16711657
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_234.65.wav,99.91405877
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_240.25.wav,99.76563766
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_245.25.wav,99.22874951
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_248.85.wav,102.2259959
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_255.85.wav,101.1885885
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_26.050000000000004.wav,97.1445987
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_261.55.wav,97.70926893
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_264.35.wav,100.2319577
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_269.65.wav,100.7712975
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_275.45.wav,97.71338449
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_278.55.wav,101.5597182
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_285.05.wav,100.2871403
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_289.65.wav,101.9987515
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_29.05.wav,101.3340703
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_296.95.wav,98.47141513
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_3.25.wav,100.5733479
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_36.25.wav,98.70394885
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_39.95.wav,98.90970295
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_43.45.wav,100.6512878
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_48.55.wav,101.4757157
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_55.050000000000004.wav,98.74259976
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_59.35.wav,99.01477527
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_63.85.wav,102.3200795
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_72.05.wav,100.155361
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_76.65.wav,99.04775093
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_80.65.wav,97.56852627
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_83.75.wav,100.9043517
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_9.750000000000002.wav,101.7777599
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_90.65.wav,99.71939027
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_95.05.wav,98.21231404
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210411_060000_98.25.wav,101.5671619
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_0.wav,96.01930627
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_10.450000000000003.wav,96.44450872
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_106.65.wav,95.72407047
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_111.35000000000001.wav,96.08303202
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_115.55.wav,97.42212361
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_120.85000000000001.wav,96.77793507
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_126.55.wav,97.35319171
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_131.95000000000002.wav,94.76454668
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_135.85.wav,96.50465827
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_140.85.wav,94.72040735
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_144.55.wav,95.98649661
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_149.45.wav,95.68541012
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_153.75.wav,96.17309923
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_159.05.wav,97.16490227
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_16.35.wav,96.30009954
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_164.95.wav,94.11891061
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_168.75.wav,98.74507026
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_177.15.wav,95.39679927
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_181.15.wav,95.44822565
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_185.35.wav,96.16420385
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_189.95.wav,95.21945359
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_194.15.wav,98.52181785
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_200.75.wav,97.6785743
D:/uwin_sounds/split_audio\NACA\Krista_Shires_-_8_Lillian__Carey\20210412_060000_206.55.wav,93.82578428
